Ticker,Date,Open,High,Low,Close,Adj Close,Volume
IDXX,2026-01-30,672.79,682.99,668.99,670.46,670.46,762000
INTC,2026-01-02,37.77,39.86,37.76,39.38,39.38,95396400
INTC,2026-01-05,41.59,42.1,39.27,39.37,39.37,96665400
INTC,2026-01-06,39.86,40.31,38.95,40.04,40.04,66395100
INTC,2026-01-07,40.18,44.57,40.12,42.63,42.63,166028400
INTC,2026-01-08,42.62,43.34,40.68,41.11,41.11,88242000
INTC,2026-01-09,41.83,45.73,41.57,45.55,45.55,186691400
INTC,2026-01-12,44.24,45.45,43.89,44.06,44.06,101989100
INTC,2026-01-13,45.89,48.24,45.22,47.29,47.29,168656400
INTC,2026-01-14,48.95,49.0,47.42,48.72,48.72,148225800
INTC,2026-01-15,49.35,50.39,47.83,48.32,48.32,132328900
INTC,2026-01-16,49.27,50.21,46.71,46.96,46.96,127314700
INTC,2026-01-20,47.3,50.23,47.0,48.56,48.56,150153000
INTC,2026-01-21,50.32,54.41,50.15,54.25,54.25,220565300
INTC,2026-01-22,54.21,54.6,53.08,54.32,54.32,190066400
INTC,2026-01-23,46.86,48.13,44.45,45.07,45.07,294675400
INTC,2026-01-26,44.28,44.46,42.28,42.49,42.49,149407800
INTC,2026-01-27,43.97,44.53,43.1,43.93,43.93,121832200
INTC,2026-01-28,46.6,49.29,46.32,48.78,48.78,201995100
INTC,2026-01-29,47.56,48.77,46.99,48.66,48.66,124256600
INTC,2026-01-30,48.98,49.58,45.96,46.47,46.47,114920100
INTU,2026-01-02,660.6,661.99,622.23,629.46,628.3,2738700
INTU,2026-01-05,629.46,639.52,619.7,633.84,632.67,2170700
INTU,2026-01-06,630.2,649.24,627.72,647.2,646.01,2564200
INTU,2026-01-07,650.0,657.24,645.59,651.15,649.95,1396400
INTU,2026-01-08,640.6,657.81,638.75,652.75,651.55,1651400
INTU,2026-01-09,650.45,652.71,636.0,646.9,646.9,1304600
INTU,2026-01-12,640.1,642.96,628.64,635.44,635.44,1601200
INTU,2026-01-13,632.1,637.26,604.39,605.28,605.28,2656800
INTU,2026-01-14,590.99,592.66,556.66,566.6,566.6,4834000
INTU,2026-01-15,565.78,571.34,551.63,554.58,554.58,3405000
INTU,2026-01-16,552.78,554.0,535.1,545.29,545.29,4773200
INTU,2026-01-20,537.76,540.91,526.74,528.95,528.95,3588800
INTU,2026-01-21,532.0,537.42,520.69,524.92,524.92,2643600
INTU,2026-01-22,526.84,548.25,526.84,547.69,547.69,3228300
INTU,2026-01-23,546.82,564.57,545.72,563.97,563.97,3274000
INTU,2026-01-26,564.15,569.38,561.68,561.77,561.77,2111600
INTU,2026-01-27,560.58,561.57,537.34,545.4,545.4,2459200
INTU,2026-01-28,548.77,553.0,537.35,538.7,538.7,2261400
INTU,2026-01-29,512.46,513.72,491.72,502.98,502.98,5915400
INTU,2026-01-30,501.5,506.11,496.66,498.92,498.92,3885500
ISRG,2026-01-02,566.78,567.39,555.4,561.98,561.98,1298000
ISRG,2026-01-05,561.15,567.08,558.0,566.38,566.38,1395000
ISRG,2026-01-06,565.0,594.62,564.35,592.85,592.85,2629500
ISRG,2026-01-07,592.89,603.88,590.8,592.27,592.27,1863500
ISRG,2026-01-08,582.69,589.95,582.69,585.08,585.08,1491200
ISRG,2026-01-09,587.32,589.58,579.62,586.24,586.24,1490700
ISRG,2026-01-12,581.97,582.19,566.8,572.75,572.75,1826000
ISRG,2026-01-13,571.45,572.59,556.04,561.82,561.82,1515800
ISRG,2026-01-14,533.96,551.0,528.0,546.76,546.76,3602100
ISRG,2026-01-15,553.74,553.74,535.69,541.34,541.34,1909000
ISRG,2026-01-16,542.0,543.0,532.63,535.0,535.0,3015500
ISRG,2026-01-20,527.0,532.61,525.23,527.44,527.44,2149700
ISRG,2026-01-21,527.59,530.05,518.64,523.69,523.69,2033900
ISRG,2026-01-22,525.41,532.0,522.72,525.81,525.81,2911800
ISRG,2026-01-23,530.0,540.0,521.18,523.99,523.99,2799100
ISRG,2026-01-26,523.95,533.97,518.65,528.81,528.81,2565100
ISRG,2026-01-27,532.61,535.0,523.54,525.04,525.04,1503500
ISRG,2026-01-28,523.91,529.36,520.24,522.04,522.04,1851300
ISRG,2026-01-29,521.17,522.0,502.48,507.55,507.55,2167100
ISRG,2026-01-30,506.7,511.03,501.39,504.22,504.22,1698300
KDP,2026-01-02,27.82,27.97,27.69,27.73,27.73,9152700
KDP,2026-01-05,27.64,27.7,27.05,27.32,27.32,12995500
KDP,2026-01-06,27.23,27.48,26.97,27.34,27.34,9694900
KDP,2026-01-07,27.36,27.49,27.09,27.25,27.25,9319400
KDP,2026-01-08,27.17,27.86,27.14,27.61,27.61,7437100
KDP,2026-01-09,27.52,28.01,27.47,27.79,27.79,6849300
KDP,2026-01-12,27.68,27.98,27.54,27.7,27.7,10714300
KDP,2026-01-13,27.66,27.97,27.48,27.72,27.72,8231100
KDP,2026-01-14,27.75,28.36,27.68,28.12,28.12,11545800
KDP,2026-01-15,28.1,28.22,27.87,27.9,27.9,9984300
KDP,2026-01-16,27.92,27.93,27.32,27.41,27.41,17315100
KDP,2026-01-20,27.26,28.12,27.08,27.95,27.95,16865300
KDP,2026-01-21,27.88,28.08,27.39,27.7,27.7,10055600
KDP,2026-01-22,27.67,27.72,27.33,27.55,27.55,12133700
KDP,2026-01-23,27.57,27.85,27.46,27.76,27.76,9761200
KDP,2026-01-26,27.74,27.78,27.48,27.7,27.7,7923300
KDP,2026-01-27,27.59,27.64,27.21,27.59,27.59,9154600
KDP,2026-01-28,27.54,27.76,26.4,26.71,26.71,12373100
KDP,2026-01-29,26.77,27.02,26.64,26.82,26.82,12411700
KDP,2026-01-30,26.82,27.53,26.77,27.44,27.44,11489500
KHC,2026-01-02,24.29,24.56,24.06,24.39,24.39,12839500
KHC,2026-01-05,24.31,24.36,23.73,23.77,23.77,18653000
KHC,2026-01-06,23.83,23.83,23.46,23.51,23.51,16590800
KHC,2026-01-07,23.61,23.67,22.99,23.01,23.01,19272100
KHC,2026-01-08,22.99,23.58,22.91,23.43,23.43,15058900
KHC,2026-01-09,23.45,23.64,23.17,23.42,23.42,12199600
KHC,2026-01-12,23.46,23.65,23.36,23.39,23.39,12955400
KHC,2026-01-13,23.39,23.65,23.37,23.51,23.51,8219500
KHC,2026-01-14,23.5,24.48,23.49,24.32,24.32,16922600
